comment,likes,published_at,cleaned_comment,sentiment,confidence,date
"With <a href=""http://www.youtube.com/results?search_query=%23dhurandhar2"">#DHURANDHAR2</a>   THIS SONG WILL BE SKY ROCKET 🚀 HIGH!! CONGRATS IN ADVANCE 😂😂😂🎉🎉",5,2026-02-07 10:31:50+00:00,with a href this song will be sky rocket high congrats in advance,pos,0.593574127217362,2026-02-07
DHU-RAN-DHAR fans assemble ----,8,2026-02-07 10:08:52+00:00,dhurandhar fans assemble,pos,0.5303956937168229,2026-02-07
After Dhurandhar: The Revenge,3,2026-02-07 09:59:14+00:00,after dhurandhar the revenge,neg,0.5086517193982674,2026-02-07
It&#39;s time for Doja Cat for being super famous ❤❤.. Hats Off to Shashwat Sachdev using this soundtrack for Dhurandhar 2❤❤❤❤,6,2026-02-07 09:51:52+00:00,its time for doja cat for being super famous hats off to shashwat sachdev using this soundtrack for dhurandhar,pos,0.522054001102358,2026-02-07
Knight rider,1,2026-02-07 09:24:20+00:00,knight rider,pos,0.5258385244494783,2026-02-07
2.05 mint bawaaall,1,2026-02-07 09:21:51+00:00,mint bawaaall,pos,0.517334952781358,2026-02-07
Ranveer singh dhurandhar  😎,3,2026-02-07 09:20:09+00:00,ranveer singh dhurandhar,pos,0.517334952781358,2026-02-07
"<a href=""https://www.youtube.com/watch?v=w6VZ4qm-e0w&amp;t=108"">1:48</a>",1,2026-02-07 09:00:24+00:00,a href,pos,0.517334952781358,2026-02-07
After dhurandher tease 😂he become next big songs 😂,5,2026-02-07 08:38:22+00:00,after dhurandher tease he become next big songs,neg,0.5219339524736502,2026-02-07
"The last international artist, as far as I can remember, that featured in a Bollywood movie was Snoop Dogg in Singh Is King, and now Doja Cat in Dhurandhar. Aditya Dhar is keeping his bar high.",1,2026-02-07 08:33:16+00:00,the last international artist as far as i can remember that featured in a bollywood movie was snoop dogg in singh is king and now doja cat in dhurandhar aditya dhar is keeping his bar high,neg,0.5124023203015093,2026-02-07
DHU-RAN-DHAR! 2 (the revenge!),4,2026-02-07 08:32:18+00:00,dhurandhar the revenge,neg,0.5086517193982674,2026-02-07
DHURUNDHAR 2 🔥🔥🔥🔥🔥😅,3,2026-02-07 08:10:20+00:00,dhurundhar,pos,0.517334952781358,2026-02-07
Wont there be a copyright issues for using this song in dhurandhar,2,2026-02-07 07:37:27+00:00,wont there be a copyright issues for using this song in dhurandhar,pos,0.653171613580297,2026-02-07
Now Doja belongs to india 🎶🎵🎵,4,2026-02-07 07:17:38+00:00,now doja belongs to india,neg,0.5255627266174949,2026-02-07
where tf is my comment,1,2026-02-07 06:58:00+00:00,where tf is my comment,neg,0.5021148791396928,2026-02-07
Who&#39;s here after dhurandhar 😂,2,2026-02-07 06:56:23+00:00,whos here after dhurandhar,pos,0.517334952781358,2026-02-07
Dhurandhar wale like kare,6,2026-02-07 06:44:19+00:00,dhurandhar wale like kare,neg,0.6048318994889614,2026-02-07
Now the views will jumb like anything😂 Dhrunandhar 2,9,2026-02-07 06:15:26+00:00,now the views will jumb like anything dhrunandhar,pos,0.5804166433469464,2026-02-07
Dhurandar&#39;s Assemble ❤️‍🔥,3,2026-02-07 06:06:59+00:00,dhurandars assemble,pos,0.517334952781358,2026-02-07
They got the rights?,2,2026-02-07 06:05:54+00:00,they got the rights,neg,0.5407064069100054,2026-02-07
It’s a night rider TV show music,4,2026-02-07 05:42:14+00:00,its a night rider tv show music,pos,0.5032848282695185,2026-02-07
This bgm ❤️‍🔥🧨🗿,3,2026-02-07 05:39:53+00:00,this bgm,pos,0.517334952781358,2026-02-07
My opinion:- Doja cat made this song just for dhurendhar,4,2026-02-07 05:34:58+00:00,my opinion doja cat made this song just for dhurendhar,pos,0.54833521358179,2026-02-07
Duhrandar teaser 😮😮,3,2026-02-07 05:26:08+00:00,duhrandar teaser,pos,0.517334952781358,2026-02-07
Dhurandhar 2❤,4,2026-02-07 03:39:58+00:00,dhurandhar,pos,0.517334952781358,2026-02-07
This sounds like knight rider theme,1,2026-02-07 03:05:31+00:00,this sounds like knight rider theme,pos,0.5009059078408851,2026-02-07
Be Ready for viral! 🔥,1,2026-02-07 02:27:24+00:00,be ready for viral,pos,0.5706325925093538,2026-02-07
"<a href=""https://www.youtube.com/watch?v=w6VZ4qm-e0w&amp;t=126"">2:06</a> fav part🥹",3,2026-02-07 02:18:07+00:00,a href fav part,pos,0.517334952781358,2026-02-07
Dhar has a great music taste which needs to be studied,7,2026-02-06 19:41:34+00:00,dhar has a great music taste which needs to be studied,pos,0.6668206167561767,2026-02-06
Rebel ka rap sunkar pehli baar ye hi laga tha ki Doja cat ne rap kiya hai Dhurandhar ki poori album me🫨dono ki voice same lagti hai🤯,7,2026-02-06 19:33:54+00:00,rebel ka rap sunkar pehli baar ye hi laga tha ki doja cat ne rap kiya hai dhurandhar ki poori album medono ki voice same lagti hai,pos,0.5007656673293398,2026-02-06
Doja cat is now more famous because of India.😂,5,2026-02-06 18:34:05+00:00,doja cat is now more famous because of india,pos,0.5107948002232487,2026-02-06
No this bgm is from crazy frog in the house 2015. Go and listen.,3,2026-02-06 17:58:22+00:00,no this bgm is from crazy frog in the house go and listen,pos,0.5341509450059754,2026-02-06
From Dhu-Ran-Dhar The Revenge🔥,5,2026-02-06 17:57:32+00:00,from dhurandhar the revenge,neg,0.5086517193982674,2026-02-06
Dhurandhar ❤,2,2026-02-06 16:59:16+00:00,dhurandhar,pos,0.517334952781358,2026-02-06
DHURANDHAR THE : REVENGE 😈😈😈☠💀💀💀💀💀,4,2026-02-06 16:53:57+00:00,dhurandhar the revenge,neg,0.5086517193982674,2026-02-06
"<a href=""https://www.youtube.com/watch?v=w6VZ4qm-e0w&amp;t=122"">2:02</a> just for this part ❤🔥",1,2026-02-06 16:48:21+00:00,a href just for this part,neg,0.6945684940180963,2026-02-06
"<a href=""https://www.youtube.com/watch?v=w6VZ4qm-e0w&amp;t=120"">2:00</a> where it gets peak",6,2026-02-06 16:45:13+00:00,a href where it gets peak,pos,0.5586844619693336,2026-02-06
Dhurandhar 🔥,1,2026-02-06 16:40:41+00:00,dhurandhar,pos,0.517334952781358,2026-02-06
Copy wood😅,0,2026-02-06 16:36:02+00:00,copy wood,neg,0.5203358736876451,2026-02-06
D,0,2026-02-06 16:03:13+00:00,d,pos,0.517334952781358,2026-02-06
Aditya Dhar is a genius mannnn. Period❤❤,1,2026-02-06 15:49:37+00:00,aditya dhar is a genius mannnn period,pos,0.5849301648767403,2026-02-06
Now whole comment section will be full of Dhurandhar,4,2026-02-06 15:46:21+00:00,now whole comment section will be full of dhurandhar,neg,0.510400521983996,2026-02-06
Doja cat is lucky to haver her song now being used in dhurandhar 😆<br>(FA9LA is hit because of this movie),3,2026-02-06 15:19:02+00:00,doja cat is lucky to haver her song now being used in dhurandhar fala is hit because of this movie,neg,0.5348266219128524,2026-02-06
This song feels like it was made only for Dhurandhar,4,2026-02-06 14:29:50+00:00,this song feels like it was made only for dhurandhar,pos,0.5965066052998756,2026-02-06
Dhurandhar 2,0,2026-02-06 14:23:24+00:00,dhurandhar,pos,0.517334952781358,2026-02-06
Am here for dhurandhar 2 😂❤,2,2026-02-06 13:29:02+00:00,am here for dhurandhar,pos,0.517334952781358,2026-02-06
dhurandhar 2👽👽👽👽👽👽,2,2026-02-06 13:22:54+00:00,dhurandhar,pos,0.517334952781358,2026-02-06
DHU-RAN-DHAR,3,2026-02-06 12:19:30+00:00,dhurandhar,pos,0.517334952781358,2026-02-06
After Fa9la now this😂,4,2026-02-06 11:29:11+00:00,after fala now this,pos,0.517334952781358,2026-02-06
"<a href=""https://www.youtube.com/watch?v=w6VZ4qm-e0w&amp;t=47"">0:47</a> dhurandhar",4,2026-02-06 11:24:12+00:00,a href dhurandhar,pos,0.517334952781358,2026-02-06
Doja Cat will return in Dhurandhar: The Revenge,5,2026-02-06 10:56:40+00:00,doja cat will return in dhurandhar the revenge,neg,0.522527053656149,2026-02-06
DHUU -RANN-DHARR fans HAZIR HO!❤❤,7,2026-02-06 10:23:05+00:00,dhuu ranndharr fans hazir ho,neg,0.5749741729776264,2026-02-06
Now I can never listen to this song normally without having Dhurandhar running in my head😂❤ This song goes so freaking well with the movie !,18,2026-02-06 09:48:12+00:00,now i can never listen to this song normally without having dhurandhar running in my head this song goes so freaking well with the movie,pos,0.5367396441229435,2026-02-06
One of the most underrated female rap tracks ever 👌,6,2026-02-06 09:25:33+00:00,one of the most underrated female rap tracks ever,neg,0.5259957705436654,2026-02-06
"D = Doja , D =Dhurandhar peak Thinking by Aditya Dhar",5,2026-02-06 09:22:53+00:00,d doja d dhurandhar peak thinking by aditya dhar,pos,0.5230430992837455,2026-02-06
Dhurandar Songs 💀🔥,4,2026-02-06 08:57:18+00:00,dhurandar songs,pos,0.5654929207103672,2026-02-06
Dhurandar 2 💀,3,2026-02-06 08:56:57+00:00,dhurandar,pos,0.517334952781358,2026-02-06
dhurandhar fans like thok do,5,2026-02-06 08:35:01+00:00,dhurandhar fans like thok do,neg,0.5133399801614704,2026-02-06
bro i want to know who&#39;s recommending song to aditya dhar?,4,2026-02-06 07:43:25+00:00,bro i want to know whos recommending song to aditya dhar,pos,0.5632487524640205,2026-02-06
Dhurandar fans 😂😂,4,2026-02-06 07:30:17+00:00,dhurandar fans,pos,0.5303956937168229,2026-02-06
"After dhurandar revenge teaser , 👋",5,2026-02-06 07:24:34+00:00,after dhurandar revenge teaser,neg,0.5086517193982674,2026-02-06
DHURANDHAR THE REVENGE ATTENDANCE HERE 💀🗿🔥,7,2026-02-06 06:48:07+00:00,dhurandhar the revenge attendance here,neg,0.5086517193982674,2026-02-06
Dhurandhar ❤❤❤,3,2026-02-06 06:41:49+00:00,dhurandhar,pos,0.517334952781358,2026-02-06
Aditya picked a song which is sampled from knight riders? How yeah its all coming together,3,2026-02-06 06:19:33+00:00,aditya picked a song which is sampled from knight riders how yeah its all coming together,pos,0.5482596641079266,2026-02-06
Dhurandar after fa9la😂,3,2026-02-06 05:49:54+00:00,dhurandar after fala,pos,0.517334952781358,2026-02-06
Who is here after Dhurandhar 2 teaser,5,2026-02-06 05:43:09+00:00,who is here after dhurandhar teaser,pos,0.517334952781358,2026-02-06
Love from India ❤,5,2026-02-06 05:37:48+00:00,love from india,pos,0.6424572802089418,2026-02-06
Is there anything organic in dhurendhar bhai?,1,2026-02-06 05:19:02+00:00,is there anything organic in dhurendhar bhai,pos,0.517334952781358,2026-02-06
Hamzaaaaa,5,2026-02-06 05:12:58+00:00,hamzaaaaa,pos,0.517334952781358,2026-02-06
"The true OG Knight Rider fans 🤑 if you know, you know!",0,2026-02-06 05:10:01+00:00,the true og knight rider fans if you know you know,pos,0.5678651077457306,2026-02-06
Dhurunder 2,1,2026-02-06 05:09:04+00:00,dhurunder,pos,0.517334952781358,2026-02-06
Dhurandhar 💅🏿🥷🏿,0,2026-02-06 05:09:04+00:00,dhurandhar,pos,0.517334952781358,2026-02-06
Love from India ❤,0,2026-02-06 05:08:05+00:00,love from india,pos,0.6424572802089418,2026-02-06
DHURANDHAR 2.🔥🔥,3,2026-02-06 04:29:40+00:00,dhurandhar,pos,0.517334952781358,2026-02-06
Did durandhar buy the rights for this song?,5,2026-02-06 03:18:32+00:00,did durandhar buy the rights for this song,pos,0.59635996415967,2026-02-06
This is actually from Knight Rider a 90&#39;s show <br>Doja did this<br>Then it went to Dhurandar,1,2026-02-06 03:13:40+00:00,this is actually from knight rider a s show doja did thisthen it went to dhurandar,neg,0.5308936144497474,2026-02-06
Bro I thought this is original song of dhurandhar 😂 the music suits the theme ... This is dope,3,2026-02-06 03:11:44+00:00,bro i thought this is original song of dhurandhar the music suits the theme this is dope,pos,0.5790993979307992,2026-02-06
Dhurandhar ❤❤❤,4,2026-02-06 02:42:00+00:00,dhurandhar,pos,0.517334952781358,2026-02-06
Fans of Dhurandhar 🤟,3,2026-02-06 01:59:44+00:00,fans of dhurandhar,pos,0.5303956937168229,2026-02-06
this song creator confused 😅of dhuandhar,1,2026-02-06 01:51:25+00:00,this song creator confused of dhuandhar,pos,0.5565459709432509,2026-02-06
Dhurandhar 🔥🔥,0,2026-02-06 00:59:59+00:00,dhurandhar,pos,0.517334952781358,2026-02-06
Legend comes after Dhurandhar 2 teaser ❤❤❤❤,1,2026-02-06 00:50:10+00:00,legend comes after dhurandhar teaser,pos,0.5378846697830872,2026-02-06
Dhu Ran Dhar 🔥🔥,3,2026-02-06 00:22:07+00:00,dhu ran dhar,neg,0.5212000842283194,2026-02-06
DHU-RAN-DHAR 🔥,4,2026-02-05 21:48:03+00:00,dhurandhar,pos,0.517334952781358,2026-02-05
"She wants a man<br>A man she gets<br>Hahaha<br>He&#39;s a fight to the death<br>Hes&#39;s a gun to my head<br>An impossible friend<br>Would you take every breath?<br>And put it all in one man<br>Ah, men<br>Uh, ah, men<br>Ah, men (check this out)<br>Ah<br>That&#39;s a tight suit, motherfucker<br>Those some nice boots, motherfucker<br>Why you always got light &#39;tude, little brother?<br>Actin&#39; like we both in high school, motherfucker<br>Word on the street&#39;s you a burden to beasts<br>Boys wanna grab a handful, I&#39;m hurting a cheek<br>Why y&#39;all got stereotypes?<br>Being sneaky, don&#39;t you ever let me catch you around these streets<br>You know all the bad boys don&#39;t treat us nicely<br>So I give them these teeth like Keira Knightley<br>Do I look like I wan&#39; be pregnant?<br>Tryna buss all in me, like Leroy Jenkins<br>It&#39;s got me aching, it&#39;s got me thinking<br>Nigga am I gay or am I just angry?<br>Am I impatient? I can&#39;t stop dating &#39;em, and I&#39;m insatiable<br>I love the taste of &#39;em<br>And I have too much tolerance<br>You ugly and fine as shit<br>And if I had more common sense<br>Then I would grab my ride and dip<br>And I have too much tolerance<br>You ugly and fine as shit<br>And if I had more common sense<br>Then I would grab my ride and dip<br>He&#39;s a fight to the death<br>He&#39;s a gun to my head (ah, men)<br>Mm<br>An impossible friend (aye)<br>Mm<br>Would you take every breath? (Check this out)<br>And put it all in one man<br>You&#39;re so vain<br>With your stupid chains<br>And your souped out Range<br>When you look my way (my way)<br>I feel shame<br>&#39;Cause you&#39;re such a pain<br>But my DNA, ay (ya)<br>Wants your D in me<br>He got the Tom Ford down, yes but do he suit me?<br>Just steamroll past if he can&#39;t eat<br>For real though<br>Gotta pack a smith like Willow<br>Ten toes down as a duvet pillow<br>Two-faced, you say, you get zero<br>You act right you&#39;ll get a movie, limo<br>Two chains, dinner and a smooch down mellow<br>And all new fans yellin&#39; &quot;You my hero&quot;<br>Men needa cry, more boys needa work<br>But not when he beg his employee to flirt (ah)<br>Ain&#39;t nobody finna force me to twerk<br>When you&#39;re finished with your goon sesh, join me in church<br>One &#39;roid away from a six-foot hoe<br>And that lace front cleared, ain&#39;t my point of concern<br>If rent get higher and we all need a show<br>They&#39;re enjoying the view, let a girl get a turn<br>And I have too much tolerance<br>You ugly and fine as shit<br>And if I had more common sense<br>Then I would grab my ride and dip<br>And I have too much tolerance<br>You ugly and fine as shit<br>And if I had more common sense<br>Then I would grab my ride and dip",1,2026-02-05 20:19:22+00:00,she wants a mana man she getshahahahes a fight to the deathhess a gun to my headan impossible friendwould you take every breathand put it all in one manah menuh ah menah men check this outahthats a tight suit motherfuckerthose some nice boots motherfuckerwhy you always got light tude little brotheractin like we both in high school motherfuckerword on the streets you a burden to beastsboys wanna grab a handful im hurting a cheekwhy yall got stereotypesbeing sneaky dont you ever let me catch you around these streetsyou know all the bad boys dont treat us nicelyso i give them these teeth like keira knightleydo i look like i wan be pregnanttryna buss all in me like leroy jenkinsits got me aching its got me thinkingnigga am i gay or am i just angryam i impatient i cant stop dating em and im insatiablei love the taste of emand i have too much toleranceyou ugly and fine as shitand if i had more common sensethen i would grab my ride and dipand i have too much toleranceyou ugly and fine as shitand if i had more common sensethen i would grab my ride and diphes a fight to the deathhes a gun to my head ah menmman impossible friend ayemmwould you take every breath check this outand put it all in one manyoure so vainwith your stupid chainsand your souped out rangewhen you look my way my wayi feel shamecause youre such a painbut my dna ay yawants your d in mehe got the tom ford down yes but do he suit mejust steamroll past if he cant eatfor real thoughgotta pack a smith like willowten toes down as a duvet pillowtwofaced you say you get zeroyou act right youll get a movie limotwo chains dinner and a smooch down mellowand all new fans yellin quotyou my heroquotmen needa cry more boys needa workbut not when he beg his employee to flirt ahaint nobody finna force me to twerkwhen youre finished with your goon sesh join me in churchone roid away from a sixfoot hoeand that lace front cleared aint my point of concernif rent get higher and we all need a showtheyre enjoying the view let a girl get a turnand i have too much toleranceyou ugly and fine as shitand if i had more common sensethen i would grab my ride and dipand i have too much toleranceyou ugly and fine as shitand if i had more common sensethen i would grab my ride and dip,neg,0.5118264867687075,2026-02-05
